province,region,hosp_class,hosp_name,beds_usable,beds_approved,beds_surgical_usable,beds_surgical_approved,surgeons_qualified,surgeons_unqualified,theatres,hosp_contact,hosp_type,last_update_day,last_updated_month,last_updated_year,source,source_name,source_surname,source_email,source_phone
WC,Cape Town MM,Life,Life Claremont Hospital,88,,33,,,,4,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Mediclinic,Constantiaberg Mediclinic Private Hospital,238,,36,,,,8,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Mediclinic,Durbanville Mediclinic Private Hospital,210,,89,,,,8,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Melomed,Gatesville Medical Centre Private Hospital,133,,40,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Life,Life Kingsbury Private Hospital,138,,21,,,,11,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Netcare,Netcare Kuilsriver Private Hospital,182,,71,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Mediclinic,Louis Leipoldt Mediclinic Private Hospital,190,,70,,,,7,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Mediclinic,Milnerton Mediclinic Private Hospital,139,,60,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Melomed,Melomed Mitchells Plain Private Hospital,132,,22,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Independent,Monte Vista Clinic Private Hospital,24,,24,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Netcare,Netcare N1 City Private Hospital,225,,104,,,,7,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Mediclinic,Panorama Mediclinic Private Hospital,400,,200,,,,12,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Mediclinic,Strand Mediclinic Hospital,24,,14,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Mediclinic,Vergelegen Mediclinic Private Hospital,237,,106,,,,7,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Life,Life Vincent Pallotti Private Hospital,273,,64,,,,12,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Town MM,Mediclinic,Ceres Mediclinic Private Hospital,28,,6,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Winelands DM,Independent,Groenleegte care cure Paarl,21,,11,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Winelands DM,Mediclinic,Paarl Mediclinic Private Hospital,143,,37,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Winelands DM,Mediclinic,Stellenbosch Mediclinic Private Hospital,114,,47,,,,4,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Cape Winelands DM,Mediclinic,Worcester Mediclinic Private Hospital,187,,65,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,Life,Life Bayview Private Hospital,108,,10,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,Independent,Cango Clinic Private Hospital,14,,14,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,Mediclinic,George Mediclinic Private Hospital,122,,65,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,Mediclinic,Klein Karoo Mediclinic Private Hospital,38,,10,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,Life,Life Knysna Private Hospital,49,,15,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,Mediclinic,Plettenberg Bay MediClinic Private Hospital,27,,12,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Eden DM,Mediclinic,Hermanus Mediclinic Private Hospital,80,,37,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,Overberg DM,Netcare,Netcare Blaauwberg hospital,104,,26,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
WC,West Coast DM,Life,Life West Coast Private Hospital,60,,12,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Capricorn DM,Mediclinic,Limpopo Mediclinic Hospital,247,,105,,,,8,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Mopani DM,Mediclinic,Mediclinic Tzaneen Private Hospital,129,,35,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Vhembe DM,Independent,Zoutpansberg Private Hospital ,22,,6,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Waterberg DM,Life,Life St Vincent's Hospital,83,,24,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Waterberg DM,Mediclinic,Mediclinic Marapong,12,,6,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Waterberg DM,Mediclinic,Mediclinic Thabazimbi,21,,4,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
LP,Waterberg DM,Clinix,Clinix Phalaborwa Private,62,,17,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NC,Frances Baard DM,Mediclinic,Mediclinic Kimberley,252,,91,,,,8,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NC,J T Gaetsewe DM,Mediclinic,Kathu Mediclinic Hospital,25,,8,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NC,Namakwa DM,Independent,Kleinzee Hospital,34,,10,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NC,Siyanda DM,Mediclinic,Upington Mediclinic Hospital,50,,17,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Bojanala Platinum DM,Mining,Andrew Saffey Mine Hospital,56,,23,,,,0,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Bojanala Platinum DM,Mediclinic,Mediclinic Brits,80,,21,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Bojanala Platinum DM,Life,Life Le Femme hospital,40,,14,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Bojanala Platinum DM,Netcare,Netcare Ferncrest Hospital,163,,60,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Bojanala Platinum DM,Life,Life Peglerae Hospital,159,,103,,,,6,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Dr K Kaunda DM,Life,Life Anncron Clinic Hospital,150,,56,,,,6,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Dr K Kaunda DM,Independent,Fochville Hospital,37,,8,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Dr K Kaunda DM,Mediclinic,Potchefstroom Mediclinic Hospital,127,,41,,,,4,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Dr K Kaunda DM,Independent,Sunningdale Hospital,62,,18,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Dr K Kaunda DM,Independent,Mooimed hospital,35,,13,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Dr K Kaunda DM,Mining,West Vaal Hospital,275,,94,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Dr K Kaunda DM,Independent,Wilmed Park Private Hospital,144,,72,,,,6,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Ngaka Modiri Molema DM,Clinix,Clinix Victoria Hospital,93,,45,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
NW,Ruth Segomotsi Mompati DM,Independent,Vryburg Private Hospital,44,,8,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,Ehlanzeni DM,Mediclnic,Medicilinic Barbeton,30,,5,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,Ehlanzeni DM,Mediclnic,Nelspruit Mediclinic Hospital,314,,89,,,,9,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,G Sibande DM,Mediclnic,Ermelo Mediclinic Hospital,40,,11,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,G Sibande DM,Mining,Evander Gold Mining hospital,104,,40,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,G Sibande DM,Life,Life Piet Retief Hospital ,45,,17,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,G Sibande DM,Mediclnic,Mediclinic Secunda Hospital,43,,24,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,G Sibande DM,Mediclnic,Trichardt Mediclinic Hospital,202,,64,,,,4,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,Nkangala DM,Mining,Amcoal Highveld Hospital,134,,34,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,Nkangala DM,Life,Life Cosmos Hospital,205,,60,,,,7,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,Nkangala DM,Independent,Kriel medical clinic,6,,6,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,Nkangala DM,Life,Life Midmed Hospital,159,,34,,,,4,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
MP,Nkangala DM,Independent,Emalahleni private hospital ,100,,22,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,Alfred Nzo DM,Independent,Matatiele Private hospital,31,,10,,,,0,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,C Hani DM,Life,Life Queenstown Private Hospital,70,,15,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,Cacadu DM,Life,Life Isivivana Private Hospital,33,,12,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,Cacadu DM,Netcare,Netcare Port Alfred Hospital,30,,14,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,Cacadu DM,Netcare,Netcare Setller's Hospital,32,,25,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,N Mandela MM,Life,Life St George's Hospital,216,,106,,,,14,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,N Mandela MM,Life,Life Mercantile Private Hospital,202,,59,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,N Mandela MM,Netcare,Netcare Greenacres Hospital,340,,157,,,,14,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,N Mandela MM,Netcare,Netcare Cuyler Hospital,120,,52,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,O Tambo DM,Life,Life St Mary's Private Hospital,131,,38,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,O Tambo DM,Life,Life East London Private Hospital,100,,0,,,,0,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,O Tambo DM,Life,Life St Dominic's Hospital,183,,76,,,,5,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,O Tambo DM,Life,Life St James Hospital,28,,28,,,,4,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
EC,O Tambo DM,Life,Life Beacon bay Hospital,168,,71,,,,6,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Fezile Dabi DM,Netcare,Netcare Kroon Hospital,80,,12,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Fezile Dabi DM,Independent,Riemland Hospital,10,,3,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Fezile Dabi DM,Independent,Sasol Infrachem Hospital,11,,7,,,,0,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Fezile Dabi DM,Netcare,Netcare Vaalpark Hospital,36,,18,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Lejweleputswa DM,Independent,Ernest Oppenheimer Hospital,695,,197,,,,4,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Lejweleputswa DM,Mining,Harmony Goldmine Hospital,150,,54,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Lejweleputswa DM,Independent,Helena Hospital,131,,42,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Lejweleputswa DM,Mediclinic,Welkom Mediclinic Hospital,191,,60,,,,8,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Motheo DM,Life,Life Rosepark Hospital,235,,50,,,,10,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Motheo DM,Independent,Hospital Park Hospital,64,,30,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Motheo DM,Independent,Citymed day theatre,20,,20,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Motheo DM,Mediclinic,Bloemfontein Mediclinic Hospital,377,,148,,,,12,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Motheo DM,Netcare,Pelanomi hospital Netcare,87,,19,,,,2,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,Motheo DM,Netcare,Universitas Hospital Netcare,127,,60,,,,4,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,T Mofutsanyane DM,Mediclinic,Hoogland Mediclinic Hospital,107,,40,,,,3,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
FS,T Mofutsanyane DM,Independent,Bethlehem medical centre Day theatre,4,,4,,,,1,,private,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Ekurhuleni MM,District Hospital,Germiston Hospital,230,300,12,34,0,0,4,110898500,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Ekurhuleni MM,Regional Hospital,Far East Rand Hospital,345,218,89,89,1,8,6,118128320,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Ekurhuleni MM,Regional Hospital,Natalspruit Hospital,800,821,0,0,0,0,8,113890500,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Ekurhuleni MM,Regional Hospital,Pholosong Hospital,483,300,36,36,1,7,3,118125000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Ekurhuleni MM,Regional Hospital,Tambo Memorial Hospital,518,640,86,86,2,8,6,118988000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Ekurhuleni MM,Regional Hospital,Tembisa Hospital,836,840,120,120,1,7,11,119232000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Johannesburg MM,District Hospital,South Rand Hospital,275,280,53,53,0,1,2,116812002,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Johannesburg MM,National Central Hospital,Charlotte Maxeke Hospital,1066,1066,72,65,16,34,34,114883711,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Johannesburg MM,National Central Hospital,Chris Hani Baragwanath Hospital,2639,2888,547,547,72,127,30,119338000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Johannesburg MM,Regional Hospital,Edenvale Hospital,230,230,40,40,1,2,3,113216000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Johannesburg MM,Regional Hospital,Helen Joseph Hospital,576,485,120,120,8,9,9,114891011,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Johannesburg MM,Regional Hospital,Raheema Moosa Hospital,310,353,0,0,0,0,5,114709000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Sedibeng DM,District Hospital,Heidelberg Hospital,126,126,23,23,0,12,2,163411203,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Sedibeng DM,District Hospital,Kopanong Hospital,248,248,24,24,0,8,2,164287000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Sedibeng DM,Regional Hospital,Sebokeng Hospital,745,800,188,188,2,10,11,169303000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Tshwane MM,District Hospital,Jubilee Hospital,446,551,84,84,0,4,3,127179300,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Tshwane MM,District Hospital,Mamelodi Hospital,356,400,32,32,1,6,6,128418300,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Tshwane MM,District Hospital,Odi Hospital,216,227,60,60,0,9,3,127252300,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Tshwane MM,District Hospital,Pretoria West Hospital,153,178,30,30,1,14,2,123801200,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Tshwane MM,District Hospital,Tshwane District Hospital,197,200,40,60,0,5,4,123545793,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Tshwane MM,National Central Hospital,George Mukhari Hospital,1236,1652,148,148,24,24,17,125293691,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Tshwane MM,National Central Hospital,Steve Biko Academic Hospital,780,832,81,87,17,27,18,123541141,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,Tshwane MM,Regional Hospital,Kalafong Hospital,756,857,371,371,8,11,11,123186102,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,West Rand DM,District Hospital,Carletonville Hospital,230,230,50,50,0,1,2,187881702,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
GP,West Rand DM,District Hospital,Yusuf Dadoo Hospital,245,245,20,20,0,2,1,119516000,public,,3,2016,https://figshare.com/articles/SURGICAL_RESOURCES_latestmarch2016_xlsx/12066711,Angela,Dell,angelajdell@gmail.com,
