province,district_mdb,org_unit_type,facility_name,date_updated_day,date_updated_month,date_updated_year,source,source_name,copyright
EC,DC15,Mobile Service,Canzibe Mobile 1,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Mobile Service,Holy Cross Mobile 1,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Mobile Service,Makhotyana Mobile 1,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Mobile Service,Mqanduli Mobile 1,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Mobile Service,Mthatha Mobile 1,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Mobile Service,Nessie Knight Mobile 1,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Mobile Service,St Barnabas Mobile 1,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Mobile Service,St Elizabeth's Mobile 1,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Mobile Service,St Lucy's Mobile 1,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Mobile Service,Tombo Outreach Service,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,National Central Hospital,Nelson Mandela Academic Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Non-medical Site,Faith and Hope NGO Non-medical Site,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Non-medical Site,Khethubomi Non-medical Site,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Non-medical Site,Ndukudeni Non-Medical Site,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Non-medical Site,TB HIV Care Non-medical Site,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Pharmacy,Clicks Mthatha Plaza Pharmacy,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Private Clinic,Marie Stopes Mthatha Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Private Hospital,Life St Mary's Private Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Private Hospital,NHN Crossmed Mthatha Private Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Private Hospital,NHN Mthatha Sub-Acute Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Regional Hospital,Mthatha General Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Regional Hospital,St Elizabeth's Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC15,Specialised Orthopaedic Hospital,Bedford Orthopaedic Hospital (Mthatha),6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Afsondering Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Amadiba Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Amandengane Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Amantshangase Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Baleni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Cancele Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Daliwonga Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Dundee Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Dungu Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Elukholweni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Greenville Gateway Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Hlamandana Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Imizizi Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Isikelo Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Isilindini Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Kanyayo (Bizana) Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Likhetlane Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Lubaleko Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Lugangeni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Luyengweni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Machibini Clinic (Kwabhaca),6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Madlangala Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Magadla Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Makwantini Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Malongwana Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mangqamzeni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mapheleni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Matatiele Community Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Matubeni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Meje Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mfundambini Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mfundisweni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mhlotsheni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mkemane Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mnceba Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mngungu Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mntwana Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mount Ayliff Gateway Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mount Frere Gateway Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mount Hargreaves Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mpetsheni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mpharane Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mpoza Clinic (Mount Frere),6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mvenyane Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mwaca Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Mzongwana Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Ndawenzima Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Ndela Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Ntlabeni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Ntlenzi Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Ntlola Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Ntshentshe Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Ntsizwa Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Nyaniso Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Paballong Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Qaqa Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Qasa Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Qobo Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Queen's Mercy Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Qwidlana Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Rode Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Rolweni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Sebeni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Shepherds Hope Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Sigidi Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Sipetu Gateway Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,St Patrick's Gateway Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Tayler Bequest Gateway Clinic (Matatiele),6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Tela Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Thabachicha Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Tsawana Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Tshungwana Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Umtumase Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Clinic,Zulu Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Community Health Centre,Maluti CHC,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Community Health Centre,Tabankulu CHC,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Correctional Centre,Bizana Correctional Centre,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,Correctional Centre,Tabankulu Correctional Centre,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,District Hospital,Greenville Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,District Hospital,Madzikane kaZulu Memorial Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,District Hospital,Mount Ayliff Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,District Hospital,Sipetu Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,District Hospital,St Patrick's Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,District Hospital,Tayler Bequest Hospital (Matatiele),6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,EHS LG Service,Maluti Health Local Municipality - LG EHS,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,EHS LG Service,Matatiele Local Municipality - LG EHS,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,EHS LG Service,Mbizana Local Municipality - LG EHS,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,EHS LG Service,Ntabankulu Local Municipality - LG EHS,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,EHS LG Service,Umzimvubu Local Municipality - LG EHS,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,EHS Port Health Service,Qasha's neck (Lesotho) Port Health,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,EHS Prov Service,Maluti Health sub-District - Prov EHS,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,EHS Prov Service,Umzimvubu Health sub-District - Prov EHS,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,EMS Station,Bizana EMS Station,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
EC,DC44,EMS Station,Matatiele EMS Station,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
