lat,long,name,place_id,osm_type,osm_id,ref,lat.1,lon,lat_min,lat_max,lon_min,lon_max,address29,city,country,country_code,county,neighbourhood,postcode,road,state,suburb,pharmacy,hospital,village,town,clinic,atm,cafe,house_number,residential,doctors,dentist,mall,building,commercial,house,fuel,convenience,pedestrian,supermarket,school,community_centre,alcohol,fast_food,clothes,parking,museum,retail,place_of_worship,path,bank,beauty,address26,restaurant,laundry,bar,chemist,university,hairdresser,shopping_centre,industrial,hardware,library,footway,golf_course,garden_centre,post_office,guest_house,veterinary,books,optician,computer,doityourself,travel_agency,sports_centre,farmyard,city_district,zoo,courthouse,hifi,dry_cleaning,butcher,electronics,theme_park
23.476905756780948,-33.30047134394715,"Willowmore Hospital, N9, Baviaans Ward 1, Baviaans Local Municipality, Sarah Baartman District Municipality, Eastern Cape, 6445, South Africa",142529007,way,228182392,Willowmore Hospital,-33.300477400000005,23.476903711018544,-33.3012014,-33.2997241,23.4761581,23.4776569,NA,Baviaans Local Municipality,South Africa,za,Sarah Baartman District Municipality,NA,6445,N9,Eastern Cape,Baviaans Ward 1,NA,Willowmore Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.096045332410352,-26.159906271593545,"Linksfield Clinic, 14th Street, Johannesburg Ward 72, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",94246569,way,30952455,Linksfield Clinic,-26.16053855,28.09637306875935,-26.1618651,-26.1591688,28.0949544,28.0976699,NA,Johannesburg,South Africa,za,City of Johannesburg Metropolitan Municipality,NA,2001,14th Street,Gauteng,Johannesburg Ward 72,NA,Linksfield Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.903651923499638,-32.99650023021559,"Saint Marks Hospital, Gately Street, Buffalo City Ward 47, East London, Buffalo City Metropolitan Municipality, Eastern Cape, 5201, South Africa",282305329,way,787058896,Saint Marks Hospital,-32.9961952,27.903806758787393,-32.9968248,-32.9955333,27.9029691,27.9048114,NA,East London,South Africa,za,Buffalo City Metropolitan Municipality,NA,5201,Gately Street,Eastern Cape,Buffalo City Ward 47,NA,Saint Marks Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.991462505063513,-33.70213968934845,"Dalvale Clinic, Symphony Avenue West, Drakenstein Ward 13, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7654, South Africa",207295653,way,580891502,Dalvale Clinic,-33.70213665,18.99146499463588,-33.7022544,-33.7020277,18.9912715,18.9916573,NA,Drakenstein Local Municipality,South Africa,za,Cape Winelands District Municipality,NA,7654,Symphony Avenue West,Western Cape,Drakenstein Ward 13,NA,NA,NA,NA,Dalvale Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.022220136028352,-29.858417438356383,"Sparspot Pharmacy, London Arcade, Durban Central, Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4057, South Africa",19199108,node,1932254352,Sparspot Pharmacy,-29.8584174,31.0222202,-29.8585174,-29.8583174,31.0221202,31.0223202,NA,Durban,South Africa,za,eThekwini Metropolitan Municipality,NA,4057,NA,KwaZulu-Natal,Durban Central,Sparspot Pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,London Arcade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.5434497278207,-33.94561715707951,"Klinicare - Belmore, 433, Cape Road, Nelson Mandela Bay Ward 9, Port Elizabeth, Nelson Mandela Bay Metropolitan Municipality, Eastern Cape, 6045, South Africa",7453810,node,833256354,Klinicare - Belmore,-33.9456171,25.5434498,-33.9457171,-33.945517100000004,25.5433498,25.5435498,NA,Port Elizabeth,South Africa,za,Nelson Mandela Bay Metropolitan Municipality,NA,6045,Cape Road,Eastern Cape,Nelson Mandela Bay Ward 9,Klinicare - Belmore,NA,NA,NA,NA,NA,NA,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.765663655058205,-29.045718751669455,"Breipaal Community Clinic, R385, Siyancuma Ward 4, Siyancuma Local Municipality, Pixley ka Seme District Municipality, Northern Cape, 8730, South Africa",201705772,way,550589168,Breipaal Community Clinic,-29.0457296,23.765673301610594,-29.0458126,-29.0456446,23.7655643,23.7657823,NA,Siyancuma Local Municipality,South Africa,za,Pixley ka Seme District Municipality,NA,8730,R385,Northern Cape,Siyancuma Ward 4,NA,NA,NA,NA,Breipaal Community Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.75745595228267,-28.74357276757445,"Medicross, Long Street, Sol Plaatje Ward 20, Kimberley, Frances Baard District Municipality, Northern Cape, 3801, South Africa",10745169,node,1039585312,Medicross,-28.7435727,24.757456,-28.7436727,-28.7434727,24.757356,24.757556,NA,Kimberley,South Africa,za,Frances Baard District Municipality,NA,3801,Long Street,Northern Cape,Sol Plaatje Ward 20,NA,Medicross,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.88952263313908,-32.97801461331866,"Cambridge Clinic (Sprigg Street Clinic), 30, Sprigg Street, Buffalo City Ward 15, East London, Buffalo City Metropolitan Municipality, Eastern Cape, 5247, South Africa",22585647,node,2298902321,Cambridge Clinic (Sprigg Street Clinic),-32.9780146,27.8895227,-32.9781146,-32.9779146,27.8894227,27.8896227,NA,East London,South Africa,za,Buffalo City Metropolitan Municipality,NA,5247,Sprigg Street,Eastern Cape,Buffalo City Ward 15,NA,NA,NA,NA,Cambridge Clinic (Sprigg Street Clinic),NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.46377009545577,-33.980390404404176,"Cavendish Square, Vineyard Road, Cape Town Ward 59, Cape Town, City of Cape Town, Western Cape, 7725, South Africa",93846377,way,27248967,Cavendish Square,-33.98051675,18.46323857014049,-33.9814669,-33.9796146,18.4623378,18.4639886,NA,Cape Town,South Africa,za,City of Cape Town,NA,7725,Vineyard Road,Western Cape,Cape Town Ward 59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cavendish Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.065605949477856,-29.6769843548241,"Uitzicht Crescent, Nama Khoi Ward 8, Nama Khoi Local Municipality, Namakwa District Municipality, Northern Cape, South Africa",129946205,way,184252043,Uitzicht Crescent,-29.67725125512848,17.065723371064166,-29.6787178,-29.6766903,17.0631196,17.0668526,NA,Nama Khoi Local Municipality,South Africa,za,Namakwa District Municipality,NA,NA,Uitzicht Crescent,Northern Cape,Nama Khoi Ward 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.666054085141525,-34.02640143695166,"Site B Male Clinic, Bonga Drive, Cape Town Ward 89, Khayelitsha, City of Cape Town, Western Cape, 7100, South Africa",52857241,node,4258245252,Site B Male Clinic,-34.0264014,18.6660541,-34.0265014,-34.0263014,18.6659541,18.6661541,NA,NA,South Africa,za,City of Cape Town,NA,7100,Bonga Drive,Western Cape,Cape Town Ward 89,NA,NA,NA,Khayelitsha,Site B Male Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.27796599260654,-30.31921457697709,"St Anna's Clinic, Hondeklip, Kamiesberg Ward 1, Kamiesberg Local Municipality, Namakwa District Municipality, Northern Cape, South Africa",13802993,node,1279332521,St Anna's Clinic,-30.3192145,17.277966,-30.3193145,-30.3191145,17.277866,17.278066,NA,Kamiesberg Local Municipality,South Africa,za,Namakwa District Municipality,NA,NA,Hondeklip,Northern Cape,Kamiesberg Ward 1,NA,St Anna's Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.993067468164725,-26.135805864885782,"Keith's Linden Pharmacy, 63, 3rd Avenue, Johannesburg Ward 99, Randburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2195, South Africa",21765686,node,2208768667,Keith's Linden Pharmacy,-26.1358058,27.9930675,-26.1359058,-26.1357058,27.9929675,27.9931675,NA,Randburg,South Africa,za,City of Johannesburg Metropolitan Municipality,NA,2195,3rd Avenue,Gauteng,Johannesburg Ward 99,Keith's Linden Pharmacy,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.575175348945404,-33.929712824421195,"Elsies River Clinc, Halt Road, Cape Town Ward 28, Elsiesriver, City of Cape Town, Western Cape, 7493, South Africa",231860356,way,734180934,Elsies River Clinc,-33.92971015,18.575219571507894,-33.9300187,-33.9294085,18.5748725,18.5755283,NA,NA,South Africa,za,City of Cape Town,NA,7493,Halt Road,Western Cape,Cape Town Ward 28,NA,NA,NA,Elsiesriver,Elsies River Clinc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.459874769448678,-23.894640420637693,"Pietersburg Hospital, Dorp Street, Polokwane Ward 20, Polokwane Local Municipality, Capricorn District Municipality, Limpopo, 0699, South Africa",113030783,way,117060065,Pietersburg Hospital,-23.895091899999997,29.45962626424027,-23.8968448,-23.8918772,29.4563578,29.4625319,NA,Polokwane Local Municipality,South Africa,za,Capricorn District Municipality,NA,0699,Dorp Street,Limpopo,Polokwane Ward 20,NA,Pietersburg Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.08058061879411,-28.897120444433323,"Mathungela Clinic, P218, uMlalazi Ward 2, Nkandla Local Municipality, King Cetswayo District Municipality, KwaZulu-Natal, South Africa",198875792,way,518247731,Mathungela Clinic,-28.897119099999998,31.08062802389946,-28.8975741,-28.8965432,31.0799789,31.081143,NA,Nkandla Local Municipality,South Africa,za,King Cetswayo District Municipality,NA,NA,P218,KwaZulu-Natal,uMlalazi Ward 2,NA,NA,NA,NA,Mathungela Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.248379987372857,-25.73246633724338,"Dr Dean Sirrals, Shilling Street, Tshwane Ward 84, Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0186, South Africa",51733420,node,4210830492,Dr Dean Sirrals,-25.7324663,28.24838,-25.7325663,-25.7323663,28.24828,28.24848,NA,Pretoria,South Africa,za,City of Tshwane Metropolitan Municipality,NA,0186,Shilling Street,Gauteng,Tshwane Ward 84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dr Dean Sirrals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32.08178302961127,-27.573573577703545,"Bethesda Hospital, P236, Jozini Ward 2, Jozini Local Municipality, Umkhanyakude District Municipality, KwaZulu-Natal, South Africa",150904153,way,267992830,Bethesda Hospital,-27.573648849999998,32.08177274346196,-27.5758238,-27.5712364,32.080621,32.0831979,NA,Jozini Local Municipality,South Africa,za,Umkhanyakude District Municipality,NA,NA,P236,KwaZulu-Natal,Jozini Ward 2,NA,Bethesda Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.719076380648573,-26.16798784684437,"Sir Albert Medical Centre, Main Reef Road, Randfontein Ward 8, Randfontein Local Municipality, West Rand District Municipality, Gauteng, 1759, South Africa",38102058,node,2918314783,Sir Albert Medical Centre,-26.1679878,27.7190764,-26.1680878,-26.1678878,27.7189764,27.7191764,NA,Randfontein Local Municipality,South Africa,za,West Rand District Municipality,NA,1759,Main Reef Road,Gauteng,Randfontein Ward 8,NA,Sir Albert Medical Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.764048570585715,-28.738655859353827,"Kimberley Pharmacy, Old De Beers Road, Sol Plaatje Ward 20, Kimberley, Frances Baard District Municipality, Northern Cape, 3801, South Africa",70033041,node,5967753035,Kimberley Pharmacy,-28.7386558,24.7640486,-28.7387558,-28.7385558,24.7639486,24.7641486,NA,Kimberley,South Africa,za,Frances Baard District Municipality,NA,3801,Old De Beers Road,Northern Cape,Sol Plaatje Ward 20,Kimberley Pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.020327250834697,-29.77799274213038,"Red Hill Clinic, Firwood Road, eThekwini Ward 34, Durban North, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4000, South Africa",61957829,node,5265654403,Red Hill Clinic,-29.7779927,31.0203273,-29.7780927,-29.7778927,31.0202273,31.0204273,NA,NA,South Africa,za,eThekwini Metropolitan Municipality,NA,4000,Firwood Road,KwaZulu-Natal,eThekwini Ward 34,NA,NA,NA,Durban North,Red Hill Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.98012032650874,-26.305529345865637,"Breyten municipal Clinic, Rocher street, Msukaligwa Ward 13, Msukaligwa, Gert Sibande, Mpumalanga, South Africa",11117313,node,1100576302,Breyten municipal Clinic,-26.3055293,29.9801204,-26.3056293,-26.3054293,29.9800204,29.9802204,NA,Msukaligwa,South Africa,za,Gert Sibande,NA,NA,Rocher street,Mpumalanga,Msukaligwa Ward 13,NA,Breyten municipal Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.240659919273924,-25.703560003045027,"Waverly Plaza, 34th Avenue, Villeria, Tshwane Ward 54, Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0150, South Africa",121788510,way,149625548,Waverly Plaza,-25.703526,28.240385831461012,-25.703908,-25.7033391,28.2393309,28.2414408,NA,Pretoria,South Africa,za,City of Tshwane Metropolitan Municipality,NA,0150,34th Avenue,Gauteng,Tshwane Ward 54,NA,NA,NA,NA,NA,NA,NA,NA,Villeria,NA,NA,NA,Waverly Plaza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.559071494195575,-33.8940038011602,"N1 City Hospital, Syfred Douglas Street, N1 City, Parow, City of Cape Town, Western Cape, 7460, South Africa",187519164,way,450262906,N1 City Hospital,-33.894034149999996,18.5591131029932,-33.8949577,-33.8929844,18.557672,18.5602372,NA,NA,South Africa,za,City of Cape Town,NA,7460,Syfred Douglas Street,Western Cape,N1 City,NA,N1 City Hospital,NA,Parow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.956723452185315,-26.14151804807949,"Weltevreden Road, Johannesburg Ward 98, Randburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2195, South Africa",90608353,way,23019296,M8,-26.141312498281035,27.956475936137046,-26.1437397,-26.136099,27.9544276,27.962149,NA,Randburg,South Africa,za,City of Johannesburg Metropolitan Municipality,NA,2195,Weltevreden Road,Gauteng,Johannesburg Ward 98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.164016432288577,-23.835278377393564,"Van Velden Memorial Hospital, Hospital Street, Greater Tzaneen Ward 15, Greater Tzaneen Local Municipality, Mopani District Municipality, Limpopo, 0850, South Africa",150994833,way,273908451,Van Velden Memorial Hospital,-23.835455,30.164397232048834,-23.8369693,-23.8337421,30.1627293,30.1664956,NA,Greater Tzaneen Local Municipality,South Africa,za,Mopani District Municipality,NA,0850,Hospital Street,Limpopo,Greater Tzaneen Ward 15,NA,Van Velden Memorial Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.022995336309833,-34.14962262203903,"Van Der Vyver & Partners, Skuins Street, Theewaterskloof Ward 14, Theewaterskloof Local Municipality, Overberg District Municipality, Western Cape, South Africa",65514916,node,5636758029,Van Der Vyver & Partners,-34.1496226,19.0229954,-34.1497226,-34.1495226,19.0228954,19.0230954,NA,Theewaterskloof Local Municipality,South Africa,za,Overberg District Municipality,NA,NA,Skuins Street,Western Cape,Theewaterskloof Ward 14,NA,NA,NA,NA,NA,NA,NA,NA,NA,Van Der Vyver & Partners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.725575036605548,-27.98933597187183,"Mondlo clinic, Mgozi street, Abaqulusi Ward 18, Abaqulusi Local Municipality, Zululand District Municipality, KwaZulu-Natal, South Africa",208186933,way,578519829,Mondlo clinic,-27.989334,30.725577126188778,-27.9899006,-27.9887761,30.7249319,30.7262251,NA,Abaqulusi Local Municipality,South Africa,za,Zululand District Municipality,NA,NA,Mgozi street,KwaZulu-Natal,Abaqulusi Ward 18,NA,Mondlo clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.12893979275574,-26.129264402109037,"Edenvale Hospital, Modderfontein Road, Johannesburg Ward 81, Sandton, City of Johannesburg Metropolitan Municipality, Gauteng, 1610, South Africa",193569061,way,484085972,Edenvale Hospital,-26.1297881,28.128882207880167,-26.1310046,-26.1277681,28.1268834,28.130617,NA,Sandton,South Africa,za,City of Johannesburg Metropolitan Municipality,NA,1610,Modderfontein Road,Gauteng,Johannesburg Ward 81,NA,Edenvale Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.291074792114294,-25.7841610551177,"Faerie Flen Medical Suites, Vista Drive, Tshwane Ward 44, Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0043, South Africa",119632881,way,137992147,Faerie Flen Medical Suites,-25.78418185,28.291057730386363,-25.7842757,-25.7840557,28.2907212,28.2913986,NA,Pretoria,South Africa,za,City of Tshwane Metropolitan Municipality,NA,0043,Vista Drive,Gauteng,Tshwane Ward 44,NA,NA,NA,NA,Faerie Flen Medical Suites,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.838040186288264,-26.697403669379852,"Pharmavedic Pharmacy, Playfair Boulevard, Emfuleni Ward 9, Emfuleni Local Municipality, Sedibeng District Municipality, Gauteng, 1911, South Africa",211734513,way,615301445,Pharmavedic Pharmacy,-26.69740365,27.83804022424909,-26.6975734,-26.6972339,27.8379038,27.8381766,NA,Emfuleni Local Municipality,South Africa,za,Sedibeng District Municipality,NA,1911,Playfair Boulevard,Gauteng,Emfuleni Ward 9,Pharmavedic Pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.522218894446382,-33.308625121495766,"Wallace's Pharmacy, African Street, Makana Ward 8, Makana Local Municipality, Sarah Baartman District Municipality, Eastern Cape, 6139, South Africa",59968611,node,4982510151,Wallace's Pharmacy,-33.3086251,26.5222189,-33.3087251,-33.3085251,26.5221189,26.5223189,NA,Makana Local Municipality,South Africa,za,Sarah Baartman District Municipality,NA,6139,African Street,Eastern Cape,Makana Ward 8,Wallace's Pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
